"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
1417863,"Feijó","AC",2,1,1,428.1,461.5,433.6,569.2,600
3675553,"Cruzeiro do Sul","AC",2,1,1,533.2,376.9,479.7,429.9,480
2178838,"Rio Branco","AC",4,1,1,442.1,454,544,427.1,740
672881,"Epitaciolândia","AC",2,2,1,380.9,472.5,496.4,433.5,480
2818914,"Mâncio Lima","AC",2,1,1,451.4,395.9,462.1,400.2,380
4134269,"Rodrigues Alves","AC",2,2,1,,,,,
3883406,"Rio Branco","AC",2,1,1,,,,,
2947237,"Cruzeiro do Sul","AC",2,1,1,497.6,383.9,506.6,397,540
959170,"Feijó","AC",2,1,1,451.6,470.4,486,542,620
1007810,"Assis Brasil","AC",2,1,1,,335.9,439,,320
4201603,"Feijó","AC",2,1,1,411.2,407.8,391.2,430.4,400
549374,"Porto Acre","AC",2,1,1,435.1,547.6,536.8,504,640
1322405,"Rio Branco","AC",4,1,1,379.8,397.3,475.5,386.7,760
627761,"Rio Branco","AC",2,1,1,,,,,
274634,"Rio Branco","AC",1,1,1,513.4,589.9,570.7,547.6,680
1523325,"Rio Branco","AC",2,1,1,382.7,456.1,470.6,471.7,540
1714533,"Cruzeiro do Sul","AC",2,2,1,,,,,
1526345,"Assis Brasil","AC",2,1,1,511,520,536.3,542.4,400
344913,"Rio Branco","AC",2,1,1,394,538.3,496.3,424,760
2077151,"Rio Branco","AC",2,1,1,479.7,486.1,551,452.6,560
991823,"Cruzeiro do Sul","AC",1,2,1,546.5,600.9,564.5,530.5,500
3443316,"Brasiléia","AC",2,1,1,418.1,418.1,379.6,466.8,320
4185810,"Sena Madureira","AC",2,1,1,,,,,
4185321,"Tarauacá","AC",2,1,1,,,,,
