"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
1713111,"Boa Vista","RR",2,1,1,501.2,531.2,478.4,466.2,560
1876139,"Boa Vista","RR",2,1,1,372.5,419.1,476.7,466.6,600
356467,"Boa Vista","RR",2,1,1,,,,,
3490642,"Boa Vista","RR",4,1,1,418,365,500.9,427.9,440
686955,"Pacaraima","RR",2,1,1,352.7,468.9,428.3,373,580
3188086,"Boa Vista","RR",2,1,1,504.8,358.3,406.9,410.8,0
457384,"Boa Vista","RR",2,1,1,494.8,513.1,526.1,519.3,340
3171558,"Boa Vista","RR",4,1,1,390.3,549.5,504.6,580.4,860
3391384,"Uiramutã","RR",2,1,1,,,,,
3585399,"Boa Vista","RR",4,1,1,,,,,
1264328,"Boa Vista","RR",2,1,1,,,,,
85646,"Boa Vista","RR",2,1,1,,381.6,515,,480
3803074,"Boa Vista","RR",2,1,1,,,,,
2028387,"Boa Vista","RR",2,1,1,697.9,705.7,678.1,810,920
957009,"Boa Vista","RR",2,1,1,371.4,448.1,526.8,534.1,820
3993667,"Boa Vista","RR",2,1,1,,,,,
3826331,"Boa Vista","RR",2,2,1,,,,,
2132529,"Boa Vista","RR",2,1,1,497.5,579.7,490.1,657.8,800
335793,"Boa Vista","RR",2,1,1,446.1,333.4,432.6,377.4,0
1925931,"Boa Vista","RR",2,1,1,406,426.6,468.8,439.1,620
2936458,"Boa Vista","RR",4,1,1,573.1,525.5,598.6,654.1,900
663939,"Boa Vista","RR",2,1,1,556.5,519.2,574,457.2,580
3751134,"Boa Vista","RR",2,1,1,501,484.3,478.3,383.9,0
4021668,"Boa Vista","RR",2,1,1,449.4,486.6,532,447.5,680
4118909,"Boa Vista","RR",2,1,1,,,,,
322048,"Boa Vista","RR",2,1,1,464.6,346.1,424.4,385.4,400
2988193,"Boa Vista","RR",2,1,1,435.7,413,510.8,401.9,400
2162307,"Boa Vista","RR",2,1,1,454.5,307.5,555.8,388.7,440
3519510,"Boa Vista","RR",2,1,1,504.1,568.6,580.7,582.2,840
2650859,"Boa Vista","RR",1,1,1,393.8,456.6,465.4,407.1,400
939124,"Boa Vista","RR",2,1,1,379,536.6,557.5,544.3,520
936539,"Boa Vista","RR",2,1,1,556.3,555.4,547.1,568.1,640
1004492,"Boa Vista","RR",2,1,1,640.1,668.2,620.7,709.6,920
684698,"Boa Vista","RR",2,1,1,390.4,407.6,406.8,383.3,440
426903,"Boa Vista","RR",2,1,1,494.1,551.9,545.6,437,660
1448010,"Boa Vista","RR",2,1,1,417,457.2,524.8,432.5,820
3570208,"Boa Vista","RR",2,1,1,630.5,626.1,637.5,481.7,660
3581539,"Boa Vista","RR",2,1,1,402.6,443.8,519.6,388.4,560
951525,"Boa Vista","RR",1,1,1,505.2,520.5,557,529.5,620
1111266,"Rorainópolis","RR",2,1,1,466.6,411.1,442.6,475.3,580
1871039,"Boa Vista","RR",2,1,1,,,,,
3032811,"Boa Vista","RR",4,1,1,419,600.8,580.4,664.1,840
1972792,"Boa Vista","RR",2,1,1,,,,,
1343064,"Boa Vista","RR",2,1,1,,363.7,349.1,,0
1659185,"Boa Vista","RR",2,1,1,450.2,492.2,531.3,439.7,480
4171423,"Bonfim","RR",2,2,1,,390.4,411.6,,0
1466695,"Rorainópolis","RR",2,1,1,438.4,309.6,445.7,396.3,600
1135743,"Boa Vista","RR",2,1,1,416.7,476.6,549,601.4,820
610533,"Boa Vista","RR",2,1,1,475,506.7,555.6,421.1,600
2409555,"Boa Vista","RR",4,1,1,545.6,627.1,587,745.3,880
3391863,"Bonfim","RR",2,2,1,,450.9,417.8,,580
1537183,"Boa Vista","RR",2,1,1,499.1,516.1,547.4,441.5,500
86113,"Boa Vista","RR",2,1,1,648.5,648.1,587.5,694.4,840
955593,"Boa Vista","RR",2,1,1,484.1,464.5,388.7,466,480
2768102,"Boa Vista","RR",4,1,1,491.1,565.7,489.3,535.5,820
37192,"Boa Vista","RR",2,1,1,385.6,442.9,461.9,413.3,580
4305852,"Boa Vista","RR",2,1,1,,,,,
2919700,"Boa Vista","RR",2,1,1,452.5,453.3,535,440.3,400
858430,"Boa Vista","RR",2,1,1,371.1,389.6,434.2,411,420
524798,"Boa Vista","RR",4,1,1,392.5,344.4,434.7,453.4,520
161173,"Boa Vista","RR",1,1,1,577,595.6,574.7,617.2,860
414167,"Boa Vista","RR",1,1,1,477.4,542.1,508.1,543.9,800
4023051,"Boa Vista","RR",2,1,1,,,,,
3727155,"Boa Vista","RR",2,1,1,589.1,558.1,603.9,463.6,680
2093492,"Boa Vista","RR",2,1,1,547.8,588.8,559.4,440.3,400
4265009,"Boa Vista","RR",2,1,1,464.7,,,410.3,
320217,"Boa Vista","RR",2,1,1,566.4,578.5,590.3,381.7,740
2213587,"Boa Vista","RR",4,1,1,513.6,485,559,477.2,880
107045,"Boa Vista","RR",2,1,1,540.9,523.2,490.9,444.1,560
460712,"Boa Vista","RR",4,1,1,660.5,670.8,615.9,779.8,920
940933,"Bonfim","RR",2,2,1,,,,,
1193377,"Boa Vista","RR",2,1,1,604.3,611.9,609,625.4,920
3939637,"Bonfim","RR",2,1,1,,,,,
3726863,"Boa Vista","RR",2,1,1,385.9,486.7,399.3,406.5,320
791111,"Boa Vista","RR",2,1,1,548.2,543.6,561.4,499.3,560
3228504,"Boa Vista","RR",2,1,1,396.1,520.1,559.1,461.3,720
