"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
855650,"Várzea Grande","MT",4,1,1,393,590.3,583.9,592,880
902215,"Várzea Grande","MT",2,1,1,507,562.5,584.5,470.4,340
2697952,"Cuiabá","MT",1,1,1,,,,,
2238018,"Mirassol d'Oeste","MT",2,1,1,,441.8,444.8,,0
2037246,"Alto Garças","MT",2,1,1,374.4,484.7,508.9,504.9,560
216606,"Sinop","MT",4,1,1,526.7,562.8,525,607.2,600
3492101,"Porto Alegre do Norte","MT",2,1,1,,,,,
468129,"Cuiabá","MT",2,1,1,,356.8,382.9,,340
67144,"Sinop","MT",4,1,1,475.2,439.7,495.3,470.2,920
662428,"Cuiabá","MT",2,1,1,356,544.2,553.6,462.5,620
864021,"Jaciara","MT",2,1,1,359.3,421.2,484.3,569.9,540
3132383,"Sorriso","MT",2,1,1,526.9,671.8,571.6,437.3,600
210192,"Sinop","MT",2,1,1,540.8,582.7,595.3,499.9,720
3044207,"Cáceres","MT",1,2,1,,,,,
3030925,"Cáceres","MT",2,1,1,413,294.9,367.9,453.3,0
3823632,"Cuiabá","MT",2,1,1,565.3,563.7,502.4,460.8,500
865952,"Cuiabá","MT",1,2,1,545.6,575.9,519.9,550.4,800
1638812,"Alta Floresta","MT",2,1,1,,,,,
1770911,"Cuiabá","MT",4,1,1,609.4,578,522.7,482.2,880
637740,"Colíder","MT",2,1,1,,,,,
165726,"Feliz Natal","MT",2,1,1,434.4,569.7,515.2,623.5,800
2772308,"Poconé","MT",2,2,1,404.1,512,499.4,417.1,500
73340,"Várzea Grande","MT",2,1,1,604.3,594.8,553.2,666.1,900
808353,"Nova Canaã do Norte","MT",2,2,1,471.7,551.3,543.8,538.9,640
458064,"Vera","MT",2,1,1,,321.1,477.2,,520
3848554,"Cáceres","MT",2,1,1,536.1,534.9,567.8,602.6,700
3988373,"Mirassol d'Oeste","MT",2,1,1,,,,,
2616969,"Nortelândia","MT",2,1,1,425,540.9,358.9,486.6,0
219139,"Cuiabá","MT",2,1,1,404.6,437.4,444.7,430.6,760
4260193,"Matupá","MT",2,2,1,,,,,
2968511,"Cuiabá","MT",4,1,1,499.8,513.8,559.7,570.7,680
1416518,"Cuiabá","MT",2,1,1,451.1,457.5,502.6,498.5,560
2603743,"Cuiabá","MT",4,1,1,371.8,408.8,470.7,403.3,420
3517127,"Porto Alegre do Norte","MT",2,1,1,404.6,343.9,445.1,441.5,520
1189504,"Cáceres","MT",2,1,1,,410.9,410,,0
1799685,"Tangará da Serra","MT",2,1,1,,,,,
1890870,"Cuiabá","MT",1,1,1,551.6,623.2,584.4,668.1,820
3242622,"Nova Mutum","MT",2,1,1,,,,,
2664846,"Barra do Garças","MT",2,1,1,506.8,464.2,457.1,466.2,640
2906295,"Lucas do Rio Verde","MT",2,1,1,512.4,539.3,561,382.5,580
1877753,"Chapada dos Guimarães","MT",4,1,1,478.5,474.3,495.3,421.1,880
64795,"Rondonópolis","MT",1,1,1,528.5,558.7,556.4,617.2,920
3183034,"Cuiabá","MT",4,1,1,410.2,490.1,461.4,588.1,760
3063252,"Cuiabá","MT",4,1,1,628.9,617.7,570.3,651.7,840
2182519,"Várzea Grande","MT",2,1,1,515.2,542,538.5,434.8,540
768967,"Porto Alegre do Norte","MT",2,1,1,381.6,402.2,368.5,409.1,600
2340427,"Água Boa","MT",2,1,1,467.9,455.5,509.2,504.9,480
3426108,"Cáceres","MT",4,1,1,476.5,498.9,524.7,562.7,880
2895389,"Várzea Grande","MT",2,1,1,456.4,355.6,372.4,393.8,420
151308,"Araputanga","MT",2,1,1,406.8,334.6,434.6,457,720
3190009,"Cuiabá","MT",4,1,1,620.2,640.5,589.9,660,780
2065354,"Primavera do Leste","MT",2,1,1,515.9,538.9,534.6,402.6,780
4001786,"Rondonópolis","MT",2,1,1,,,,,
2045570,"Cuiabá","MT",4,1,1,508.5,571.5,535.3,652.9,920
2594113,"Rondonópolis","MT",4,1,1,522.1,506.1,534.8,558.5,840
80539,"Várzea Grande","MT",2,1,1,554.3,498.1,540.3,490.8,660
1532313,"Sorriso","MT",1,1,1,571.7,609.7,617.3,699.9,920
328879,"Sorriso","MT",2,1,1,476.8,445.5,468.1,479.1,380
3390905,"Cuiabá","MT",1,1,1,505.7,506,536.2,487.5,760
4085030,"Peixoto de Azevedo","MT",2,2,1,492.3,491.9,535.4,484.1,680
4181660,"Cuiabá","MT",2,1,1,416.8,524.2,532.2,404.8,680
3763202,"Aripuanã","MT",2,1,1,,,,,
2186632,"Cuiabá","MT",2,1,1,,384.4,520.5,,520
3686475,"Rondonópolis","MT",2,1,1,,,,,
164932,"Cuiabá","MT",2,1,1,564.7,610.5,621.4,473.1,700
1062847,"Tangará da Serra","MT",2,1,1,544.3,625.2,601.7,654.6,900
2652410,"Cuiabá","MT",2,1,1,,,,,
175040,"Cuiabá","MT",2,1,1,489.9,527.2,550.8,372.9,640
1326789,"Tangará da Serra","MT",2,1,1,,,,,
1522325,"Sinop","MT",2,1,1,435.1,392.9,355.3,402.5,380
872399,"Rondonópolis","MT",2,1,1,562,613.1,608.4,615.9,660
575084,"Cuiabá","MT",1,1,1,497.3,444.6,505.6,422.5,940
1587797,"Aripuanã","MT",2,2,1,544.9,601.3,569.1,560.6,620
2729441,"Arenápolis","MT",2,1,1,,388.9,367.8,,640
2386780,"Nova Nazaré","MT",2,1,1,,,,,
3617524,"Aripuanã","MT",2,1,1,437.3,433.5,405.9,424.3,560
2165095,"Peixoto de Azevedo","MT",2,1,1,,,,,
3593380,"Cuiabá","MT",1,1,1,523.4,633,585.9,584.1,820
104376,"Alta Floresta","MT",2,1,1,634.3,612,608.6,756.7,720
17487,"Juruena","MT",2,1,1,464.5,505.2,509.1,538.6,660
2024387,"Campo Novo do Parecis","MT",2,1,1,,,,,
2432900,"Cuiabá","MT",4,1,1,,,,,
3335487,"Nova Mutum","MT",2,2,1,458.8,485.4,504,480,500
942991,"Sinop","MT",4,1,1,583.3,635.4,597,759.2,840
3251791,"Cuiabá","MT",2,1,1,,,,,
3225702,"Alta Floresta","MT",1,1,1,592,609.8,567.3,625.2,680
960832,"Cuiabá","MT",2,1,1,458.2,423.3,438.5,426.6,400
1998247,"Tangará da Serra","MT",4,1,1,568.9,567.1,565.9,517.6,780
2897326,"Vera","MT",2,1,1,,,,,
2744335,"Barra do Garças","MT",2,1,1,429.6,369.7,324.1,452.9,540
2488739,"Tangará da Serra","MT",2,1,1,429.8,511.7,519.9,507.3,300
96991,"Rondonópolis","MT",2,1,1,517.1,598.2,567.6,501.2,840
3520313,"Vera","MT",2,1,1,,,,,
3666289,"Várzea Grande","MT",2,1,1,392.5,427,359.9,435.7,700
1154783,"Cáceres","MT",2,1,1,515.9,575.1,604,636.2,880
1070181,"Várzea Grande","MT",2,1,1,,519,491.2,,580
3517289,"Várzea Grande","MT",2,1,1,,,,,
946972,"Nova Monte Verde","MT",2,1,1,515,467.1,467.3,446.2,520
1074625,"Arenápolis","MT",2,1,1,477.6,571.1,539.4,600.3,860
951916,"Campo Novo do Parecis","MT",2,1,1,487.6,555.2,507.8,587.7,580
141335,"Cuiabá","MT",2,1,1,559.2,606.9,571.6,678.2,900
1934375,"Várzea Grande","MT",2,1,1,,353.6,476.3,,0
