"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
1363764,"Goiânia","GO",4,1,1,382.1,464.9,490.9,554.4,920
3600928,"Serranópolis","GO",2,1,1,502.1,392.9,402.7,390.7,400
2494922,"Goiânia","GO",2,1,1,,,,,
1802264,"Itumbiara","GO",2,1,1,,,,,
1043272,"Terezópolis de Goiás","GO",2,1,1,352.3,419.8,474.1,535.4,440
1502858,"Catalão","GO",2,1,1,535,360.2,565.7,434,740
960804,"Formosa","GO",2,1,1,572.5,591.9,558.2,627.1,760
611223,"Bela Vista de Goiás","GO",2,1,1,477.8,386.1,535.8,448.8,740
439603,"Quirinópolis","GO",4,1,1,643.5,620.4,588.9,693.1,840
1641607,"Aparecida de Goiânia","GO",2,1,1,482.1,512.4,562.7,448.5,880
3346561,"Trindade","GO",2,1,1,,,,,
3257206,"Valparaíso de Goiás","GO",2,1,1,,,,,
517065,"Campinorte","GO",2,1,1,486.3,539.2,530.7,385.4,620
3300448,"Petrolina de Goiás","GO",4,1,1,504.7,553.6,512.6,485.6,780
327987,"Aparecida de Goiânia","GO",2,1,1,531.1,522.2,540.8,445.3,840
3039832,"Planaltina","GO",2,1,1,,,,,
2925678,"Itaberaí","GO",2,1,1,402.1,418.4,455.7,532.2,460
3233573,"Goiânia","GO",4,1,1,,,,,
2330369,"Goiânia","GO",4,1,1,598.3,627.1,569.2,740.2,820
37415,"Cidade Ocidental","GO",2,1,1,559.6,604.1,598.1,641.7,880
146100,"Rio Verde","GO",4,1,1,630,612.7,587.7,766,840
2990331,"Diorama","GO",2,1,1,385.8,425.1,442.2,379.2,0
3159925,"Águas Lindas de Goiás","GO",2,1,1,,,,,
2488634,"Aparecida de Goiânia","GO",4,1,1,393.9,436.9,477.2,399.1,500
4080051,"Catalão","GO",2,1,1,,,,,
3253633,"Aparecida de Goiânia","GO",2,1,1,,,,,
1384999,"Valparaíso de Goiás","GO",2,1,1,,,,,
299486,"Goiânia","GO",4,1,1,598.3,627.4,601.3,689.5,840
1136259,"Alexânia","GO",2,1,1,,,,,
1383042,"Goiânia","GO",2,1,1,594.1,636.5,543.6,647.3,860
625570,"Luziânia","GO",2,1,1,,423,485.6,,0
1335182,"Itaberaí","GO",2,1,1,447.3,435.5,513.4,407.8,460
2396324,"Goianira","GO",2,1,1,,,,,
1616528,"Bela Vista de Goiás","GO",2,1,1,,,,,
3872336,"Águas Lindas de Goiás","GO",1,1,1,462,503.4,509.5,542,700
2574301,"Goiânia","GO",4,1,1,408.2,621,573.7,609,840
3050036,"Silvânia","GO",4,1,1,500.1,534.9,539.8,588.2,580
1004368,"Trindade","GO",2,1,1,,,,,
1050879,"Águas Lindas de Goiás","GO",4,1,1,478.3,496.5,562.1,518.7,920
164809,"Goiânia","GO",4,1,1,713.8,686.8,670.6,873.7,960
2974274,"Planaltina","GO",2,1,1,,,,,
1293650,"Caldas Novas","GO",2,1,1,528.6,555.4,530.4,450.6,620
4174252,"Santa Fé de Goiás","GO",2,1,1,,,,,
