"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
3275587,"Ariquemes","RO",2,1,1,,,,,
635808,"Ji-Paraná","RO",2,1,1,,,,,
3489138,"Porto Velho","RO",2,1,1,380.5,320,395.4,399.1,520
2841119,"Ariquemes","RO",2,1,1,544.1,524,552.6,639.4,900
161500,"Porto Velho","RO",2,1,1,463,551.1,504.2,546,780
457111,"Porto Velho","RO",4,1,1,454.4,473.7,489.5,439.2,760
3468294,"Espigão D'Oeste","RO",2,2,1,,,,,
2216103,"Porto Velho","RO",2,1,1,473.6,450.5,471.6,477.2,640
1326798,"Porto Velho","RO",2,1,1,384.3,561.6,525.6,478.1,700
1116792,"Alta Floresta D'Oeste","RO",2,1,1,547.1,546.1,505,653.2,800
2964229,"Porto Velho","RO",2,1,1,406.7,431.5,476.1,464.4,600
3164915,"Buritis","RO",2,1,1,368.4,443.6,452,429.2,560
1983032,"Porto Velho","RO",2,1,1,361.5,407.4,509.2,425.1,620
1672858,"Presidente Médici","RO",2,1,1,,,,,
3771494,"São Francisco do Guaporé","RO",2,1,1,464.2,427.5,458,455.1,480
2104813,"Cacoal","RO",4,2,1,461.8,465.7,459.5,410.7,680
1299872,"Governador Jorge Teixeira","RO",2,1,1,371.3,346.5,356.7,374.3,420
1620451,"Guajará-Mirim","RO",2,1,1,440.8,394.6,433.8,415.2,0
3048054,"São Felipe D'Oeste","RO",2,1,1,414.1,549.1,508.4,479.5,860
2133047,"Guajará-Mirim","RO",2,1,1,,410,401.7,,400
4193213,"Ji-Paraná","RO",2,1,1,,,,,
1362208,"Porto Velho","RO",2,1,1,,,,,
431763,"Porto Velho","RO",2,1,1,509,554.5,563.8,578.3,720
2951116,"Nova Mamoré","RO",2,1,1,,,,,
1236876,"Pimenta Bueno","RO",2,1,1,483.6,507.2,527.8,604,580
306220,"Porto Velho","RO",2,1,1,440.9,466,505,423.7,0
1266623,"Guajará-Mirim","RO",2,1,1,414.8,509.5,506.5,430.3,640
962628,"Porto Velho","RO",2,1,1,561.3,555.3,568.8,508,960
3617520,"Guajará-Mirim","RO",2,1,1,,,,,
80350,"Ministro Andreazza","RO",2,1,1,,,,,
1348071,"Ariquemes","RO",1,2,1,566.8,581.4,504.3,485.4,560
1177283,"Nova Brasilândia D'Oeste","RO",2,1,1,,501.5,527.3,,720
2939292,"Buritis","RO",2,1,1,,,,,
3849553,"Ji-Paraná","RO",2,1,1,,,,,
863895,"Porto Velho","RO",4,1,1,575.7,640.3,546.8,673.3,940
3180970,"Ji-Paraná","RO",4,1,1,,,,,
3049366,"Nova União","RO",2,1,1,511.3,484.4,463,420,700
604592,"Ji-Paraná","RO",2,1,1,,456,313.6,,440
1193883,"Guajará-Mirim","RO",2,1,1,370.1,411.1,399,459.4,580
2780227,"Cacoal","RO",2,1,1,483.7,375.8,492.1,601.9,0
611984,"Porto Velho","RO",2,1,1,423.7,385.5,471.7,405.5,540
53554,"Buritis","RO",2,1,1,,,,,
1602358,"Seringueiras","RO",2,1,1,,602.1,553.3,,0
2818081,"Porto Velho","RO",4,1,1,558.8,524.6,584.4,658.4,740
3778885,"Guajará-Mirim","RO",2,1,1,419.8,335.9,401.6,383.6,320
2696654,"Porto Velho","RO",2,1,1,,,,,
1841188,"Rolim de Moura","RO",2,1,1,538.3,545.6,542,603,700
980678,"Rolim de Moura","RO",2,1,1,366.6,559.9,543.2,479.4,820
698000,"Porto Velho","RO",2,1,1,520.6,353.9,392,425.8,580
261996,"Porto Velho","RO",2,1,1,491,399.1,496.4,390.7,520
1517776,"Ji-Paraná","RO",1,1,1,574.4,428.2,528.9,421.6,940
238980,"Nova Brasilândia D'Oeste","RO",2,1,1,551.7,597.5,574,621.5,860
3043875,"Espigão D'Oeste","RO",2,1,1,,335.8,415.8,,0
1215553,"Vilhena","RO",1,1,1,468.7,529.8,535.6,560.2,580
3507422,"Ariquemes","RO",2,1,1,,,,,
518464,"Ji-Paraná","RO",1,1,1,552.1,440,521.2,497.1,920
787987,"Nova Mamoré","RO",2,1,1,470,393,454.1,541.8,440
3674618,"Rio Crespo","RO",2,1,1,,,,,
1573163,"Ji-Paraná","RO",2,1,1,559.2,466,535.7,387.7,440
1651688,"Rolim de Moura","RO",2,1,1,347.5,372.4,494.4,484.7,680
3805269,"Castanheiras","RO",2,1,1,412.7,404.5,417.7,593,0
1627980,"Theobroma","RO",2,1,1,,435.7,419.2,,0
590292,"Nova Mamoré","RO",2,1,1,460.1,448.8,510.9,452.5,0
1038662,"Alvorada D'Oeste","RO",2,1,1,,,,,
1099130,"Ji-Paraná","RO",2,1,1,424.9,391.8,420.5,492.1,840
2642203,"Porto Velho","RO",2,1,1,383.2,406,325.2,500.9,560
958486,"Porto Velho","RO",2,1,1,402,438.6,394.5,414.9,560
78280,"Porto Velho","RO",2,1,1,433.5,466.2,434,435.5,940
375234,"Alvorada D'Oeste","RO",2,1,1,383.4,448.2,467.5,455.3,420
127802,"Porto Velho","RO",2,1,1,376,499.5,482.5,391.6,680
4125566,"Cacoal","RO",1,1,1,,473.6,538.4,,620
179611,"Theobroma","RO",2,1,1,444.2,525.2,550.4,436.8,820
776576,"Rolim de Moura","RO",2,1,1,522,548.1,489.6,653.5,760
724207,"Buritis","RO",2,1,1,420.5,478.9,489.5,419,600
